Particle ID,Area (Filled),Capture X,Capture Y,Diameter (FD),Elapsed Time,Image Height,Image Width
634,13.82,451,906,4.19,18.67,15,16
635,14.97,438,765,4.37,18.67,16,17
636,26.49,459,701,5.81,18.67,17,19
637,25.33,672,640,5.68,18.67,16,21
638,21.88,820,631,5.28,18.67,17,19
639,32.24,725,576,6.41,18.67,19,21
640,28.21,855,567,5.99,18.67,18,19
641,17.27,540,556,4.69,18.67,16,17
642,17.27,548,531,4.69,18.67,16,17
643,27.06,785,385,5.87,18.67,17,20
644,32.82,423,360,6.46,18.67,18,22
645,16.12,868,355,4.53,18.67,16,16
646,24.76,524,136,5.61,18.67,18,19
647,13.24,440,896,4.11,18.72,15,16
648,21.3,459,830,5.21,18.72,16,19
649,26.49,673,778,5.81,18.72,16,20
650,21.88,820,769,5.28,18.72,16,20
651,28.21,726,709,5.99,18.72,16,20
652,21.88,855,705,5.28,18.72,16,19
653,14.97,542,692,4.37,18.72,16,16
654,14.39,550,670,4.28,18.72,15,16
655,24.76,786,523,5.61,18.72,18,19
656,31.09,424,494,6.29,18.72,16,21
657,14.39,869,485,4.28,18.72,16,15
658,25.91,524,276,5.74,18.72,17,20
659,23.03,785,127,5.42,18.72,18,19
660,28.79,740,63,6.05,18.72,19,19
661,22.46,856,890,5.35,18.77,17,19
662,25.33,726,887,5.68,18.77,18,21
663,13.82,543,879,4.19,18.77,16,15
664,13.82,551,859,4.19,18.77,16,15
665,20.15,786,715,5.07,18.77,16,19
666,24.76,427,675,5.61,18.77,17,19
667,16.12,869,663,4.53,18.77,16,16
668,19,525,467,4.92,18.77,16,19
669,24.18,786,317,5.55,18.77,18,18
670,28.79,741,244,6.05,18.77,19,19
671,27.06,465,173,5.87,18.77,18,20
672,29.36,357,163,6.11,18.77,19,21
673,17.27,788,928,4.69,18.81,16,18
674,25.91,425,879,5.74,18.81,17,21
675,15.55,870,862,4.45,18.81,16,15
676,17.85,525,682,4.77,18.81,16,20
677,17.85,786,532,4.77,18.81,16,19
678,33.97,740,448,6.58,18.81,19,20
679,25.91,465,387,5.74,18.81,17,21
680,27.06,357,373,5.87,18.81,17,21
681,23.03,746,45,5.42,18.81,18,19
682,14.97,528,892,4.37,18.86,16,15
683,16.7,788,742,4.61,18.86,16,17
684,32.82,740,648,6.46,18.86,20,21
685,23.61,466,598,5.48,18.86,16,20
686,24.76,358,579,5.61,18.86,16,21
687,23.61,747,255,5.48,18.86,18,19
688,21.3,754,139,5.21,18.86,18,18
689,20.73,536,41,5.14,18.86,18,17
690,29.94,370,34,6.17,18.86,20,21
691,29.36,744,32,6.11,18.86,20,20
692,21.88,912,0,5.28,18.86,16,16
693,14.39,788,878,4.28,18.89,15,16
694,27.64,741,780,5.93,18.89,17,20
695,21.3,466,734,5.21,18.89,16,20
696,23.61,359,711,5.48,18.89,16,20
697,19.58,747,392,4.99,18.89,17,19
698,22.46,754,276,5.35,18.89,17,18
699,19.58,537,175,4.99,18.89,18,17
700,29.36,370,167,6.11,18.89,19,21
701,28.21,744,163,5.99,18.89,19,20
702,20.73,913,127,5.14,18.89,18,15
703,32.82,497,16,6.46,18.89,20,21
704,19,467,939,4.92,18.94,16,18
705,22.46,359,912,5.35,18.94,16,21
706,16.12,748,599,4.53,18.94,15,17
707,17.27,754,483,4.69,18.94,16,19
708,17.27,537,377,4.69,18.94,17,17
709,27.06,371,369,5.87,18.94,17,21
710,35.7,744,360,6.74,18.94,20,21
711,18.42,913,324,4.84,18.94,17,16
712,30.52,498,210,6.23,18.94,19,21
713,25.91,796,169,5.74,18.94,18,19
714,19.58,876,74,4.99,18.94,17,15
715,23.03,420,62,5.42,18.94,18,19
716,29.94,363,26,6.17,18.94,19,21
717,16.12,750,835,4.53,18.98,16,17
718,14.97,756,720,4.37,18.98,15,16
719,16.12,538,609,4.53,18.98,16,17
720,25.91,372,600,5.74,18.98,16,20
721,33.4,745,587,6.52,18.98,18,20
722,14.39,914,550,4.28,18.98,16,16
723,29.36,498,434,6.11,18.98,17,22
724,22.46,797,405,5.35,18.98,17,19
725,17.27,876,298,4.69,18.98,18,16
726,18.42,421,290,4.84,18.98,16,17
727,31.67,364,251,6.35,18.98,19,21
728,25.33,836,208,5.68,18.98,19,19
729,29.36,518,101,6.11,18.98,19,21
730,23.03,399,82,5.42,18.98,18,20
731,20.73,600,41,5.14,18.98,18,17
732,15.55,757,948,4.45,19.03,16,16
733,13.82,540,832,4.19,19.03,16,16
734,27.06,372,822,5.87,19.03,16,21
735,27.06,745,806,5.87,19.03,18,21
736,13.82,915,767,4.19,19.03,16,15
737,28.79,499,649,6.05,19.03,16,21
738,21.3,797,633,5.21,19.03,16,19
739,15.55,877,515,4.45,19.03,16,15
740,15.55,422,509,4.45,19.03,15,17
741,26.49,365,470,5.81,19.03,16,21
742,40.58,835,426,7.19,19.03,19,20
743,31.09,518,320,6.29,19.03,18,21
744,19,400,306,4.92,19.03,17,18
745,17.85,601,251,4.77,19.03,17,16
746,25.33,679,156,5.68,19.03,17,20
747,20.15,775,56,5.07,19.03,17,16
748,5.76,375,956,2.71,19.08,8,16
749,23.61,746,938,5.48,19.08,19,19
750,14.97,915,896,4.37,19.08,16,16
751,25.91,501,778,5.74,19.08,16,19
752,16.12,799,769,4.53,19.08,16,16
753,13.82,877,644,4.19,19.08,16,15
754,15.55,422,640,4.45,19.08,15,17
755,28.79,365,600,6.05,19.08,16,21
756,32.24,836,558,6.41,19.08,19,20
757,28.21,518,454,5.99,19.08,17,22
758,18.42,400,441,4.84,19.08,16,18
759,14.97,602,377,4.37,19.08,17,15
760,31.09,680,289,6.29,19.08,19,20
761,21.3,775,185,5.21,19.08,17,17
762,31.09,558,88,6.29,19.08,19,20
763,32.82,435,26,6.46,19.08,19,21
764,15.55,799,921,4.45,19.13,16,16
765,23.61,502,921,5.48,19.13,17,18
766,15.55,877,789,4.45,19.13,16,16
767,14.39,422,786,4.28,19.13,15,17
768,25.91,365,745,5.74,19.13,16,21
769,29.36,836,705,6.11,19.13,18,20
770,33.4,519,600,6.52,19.13,17,21
771,17.27,401,589,4.69,19.13,16,17
772,16.12,602,516,4.53,19.13,17,16
773,27.64,680,440,5.93,19.13,17,20
774,21.88,775,327,5.28,19.13,17,17
775,24.76,559,241,5.61,19.13,17,20
776,32.24,436,170,6.41,19.13,20,21
777,27.64,708,48,5.93,19.13,18,18
778,24.76,770,42,5.61,19.13,19,17
779,22.46,366,927,5.35,19.17,17,19
780,21.88,836,889,5.28,19.17,17,20
781,24.76,520,784,5.61,19.17,17,20
782,16.7,401,776,4.61,19.17,16,18
783,14.39,603,691,4.28,19.17,16,15
784,26.49,681,627,5.81,19.17,17,20
785,23.03,776,506,5.42,19.17,17,17
786,24.18,559,433,5.55,19.17,17,20
787,31.67,436,353,6.35,19.17,18,22
788,25.33,769,233,5.68,19.17,18,19
789,30.52,708,224,6.23,19.17,19,20
790,25.91,860,145,5.74,19.17,18,19
791,17.85,760,142,4.77,19.17,17,16
792,28.21,918,137,5.99,19.17,18,19
793,23.03,658,63,5.42,19.17,18,19
794,23.03,777,892,5.42,19.27,17,17
795,19.58,560,847,4.99,19.27,16,20
796,24.76,440,747,5.61,19.27,16,19
797,19.58,770,648,4.99,19.27,16,19
798,52.78,708,604,8.2,19.27,20,21
799,16.7,863,554,4.61,19.27,16,17
800,19.58,920,531,4.99,19.27,18,17
801,19.58,761,493,4.99,19.27,17,16
802,21.3,659,478,5.21,19.27,17,19
803,25.33,763,404,5.68,19.27,17,19
804,20.73,424,348,5.14,19.27,17,19
805,17.85,446,347,4.77,19.27,16,18
806,36.27,437,245,6.8,19.27,20,22
807,32.24,386,103,6.41,19.27,20,21
808,25.91,879,91,5.74,19.27,18,19
809,19,677,26,4.92,19.27,18,16
810,27.64,438,881,5.93,19.31,16,21
811,18.42,770,788,4.84,19.31,16,19
812,28.79,709,736,6.05,19.31,17,21
813,16.12,863,692,4.53,19.31,16,17
814,16.12,920,667,4.53,19.31,16,16
815,21.3,660,618,5.21,19.31,18,19
816,20.15,761,613,5.07,19.31,17,16
817,19.58,763,545,4.99,19.31,17,20
818,15.55,425,485,4.45,19.31,15,17
819,17.27,447,478,4.69,19.31,16,17
820,31.67,438,373,6.35,19.31,20,21
821,30.52,386,241,6.23,19.31,18,22
822,24.76,879,229,5.61,19.31,18,19
823,18.42,677,160,4.84,19.31,17,17
824,25.33,643,87,5.68,19.31,18,19
825,23.61,891,22,5.48,19.31,18,16
826,28.21,707,1,5.99,19.31,19,19
827,31.09,711,926,6.29,19.36,20,19
828,13.82,863,897,4.19,19.36,15,16
829,17.27,921,866,4.69,19.36,15,17
830,13.82,662,827,4.19,19.36,16,16
831,19,762,789,4.92,19.36,17,16
832,19,766,753,4.92,19.36,16,17
833,15.55,425,685,4.45,19.36,16,17
834,13.82,449,671,4.19,19.36,16,15
835,31.67,438,564,6.35,19.36,17,22
836,28.21,387,443,5.99,19.36,16,21
837,17.85,881,432,4.77,19.36,17,17
838,16.7,678,357,4.61,19.36,16,16
839,24.18,644,295,5.55,19.36,18,19
840,13.82,892,216,4.19,19.36,16,15
841,21.88,708,210,5.28,19.36,17,19
842,28.21,695,71,5.99,19.36,19,20
843,19.58,857,62,4.99,19.36,18,16
844,27.06,480,45,5.87,19.36,18,20
845,14.97,428,911,4.37,19.41,16,15
846,13.24,450,889,4.11,19.41,15,15
847,26.49,439,778,5.81,19.41,17,21
848,23.03,388,671,5.42,19.41,16,21
849,14.97,881,662,4.37,19.41,16,16
850,14.39,679,579,4.28,19.41,16,16
851,19.58,644,532,4.99,19.41,16,19
852,20.73,708,445,5.14,19.41,17,18
853,16.12,892,433,4.53,19.41,16,16
854,30.52,695,300,6.23,19.41,18,21
855,25.91,481,280,5.74,19.41,17,20
856,16.7,858,276,4.61,19.41,18,15
857,22.46,841,134,5.35,19.41,18,17
858,19.58,825,94,4.99,19.41,18,17
859,20.73,633,37,5.14,19.41,18,16
860,27.64,388,878,5.93,19.44,16,21
861,16.12,882,871,4.53,19.44,16,17
862,14.97,680,781,4.37,19.44,16,15
863,17.27,645,747,4.69,19.44,16,19
864,19.58,709,661,4.99,19.44,16,19
865,14.39,893,631,4.28,19.44,16,15
866,33.4,696,509,6.52,19.44,18,20
867,21.3,482,495,5.21,19.44,16,20
868,16.7,858,472,4.61,19.44,17,16
869,24.76,841,346,5.61,19.44,18,19
870,17.27,827,304,4.69,19.44,17,17
871,16.7,634,224,4.61,19.44,17,16
872,14.39,680,897,4.28,19.48,16,16
873,17.27,645,870,4.69,19.48,16,18
874,14.97,709,784,4.37,19.48,15,18
875,14.97,893,743,4.37,19.48,16,16
876,31.09,696,629,6.29,19.48,18,20
877,21.88,482,618,5.28,19.48,16,20
878,16.12,858,583,4.53,19.48,17,16
879,20.73,841,467,5.14,19.48,18,19
880,14.97,827,424,4.37,19.48,16,16
881,16.7,634,331,4.61,19.48,17,16
882,32.82,370,101,6.46,19.48,19,21
883,24.18,585,0,5.55,19.48,17,19
884,16.12,711,952,4.53,19.53,12,16
885,14.39,894,899,4.28,19.53,16,15
886,27.06,696,795,5.87,19.53,17,21
887,17.85,483,787,4.77,19.53,15,18
888,16.7,859,738,4.61,19.53,16,16
889,17.85,843,636,4.77,19.53,16,18
890,15.55,827,588,4.45,19.53,16,16
891,18.42,635,478,4.84,19.53,17,16
892,26.49,371,266,5.81,19.53,18,21
893,24.18,585,168,5.55,19.53,18,19
894,31.09,656,89,6.29,19.53,20,18
895,28.79,879,27,6.05,19.53,19,19
896,15.55,860,927,4.45,19.58,16,15
897,16.12,844,842,4.53,19.58,15,17
898,14.97,828,791,4.37,19.58,16,15
899,17.27,636,659,4.69,19.58,17,15
900,25.33,371,471,5.68,19.58,16,21
901,20.15,586,378,5.07,19.58,17,19
902,29.36,656,288,6.11,19.58,18,18
903,31.09,879,227,6.29,19.58,19,20
904,21.3,410,187,5.21,19.58,17,17
905,21.88,381,110,5.28,19.58,17,19
906,31.09,344,97,6.29,19.58,19,22
907,19,636,848,4.92,19.63,17,16
908,25.33,372,682,5.68,19.63,16,21
909,19,586,596,4.92,19.63,16,19
910,31.67,657,493,6.35,19.63,19,18
911,34.55,879,435,6.63,19.63,18,20
912,20.15,411,392,5.07,19.63,17,17
913,20.73,382,316,5.14,19.63,16,19
914,28.79,345,308,6.05,19.63,17,21
915,15.55,870,189,4.45,19.63,17,15
916,20.73,865,160,5.14,19.63,18,16
917,21.3,709,97,5.21,19.63,18,16
918,35.12,522,1,6.69,19.63,21,21
919,21.88,373,850,5.28,19.67,16,18
920,14.97,588,771,4.37,19.67,15,18
921,29.36,657,658,6.11,19.67,19,18
922,24.76,880,601,5.61,19.67,18,19
923,19.58,412,555,4.99,19.67,17,16
924,18.42,383,479,4.84,19.67,16,17
925,27.64,346,474,5.93,19.67,16,21
926,13.82,870,356,4.19,19.67,15,15
927,15.55,866,329,4.45,19.67,16,15
928,16.12,709,264,4.53,19.67,16,16
929,35.12,523,168,6.69,19.67,20,21
930,25.33,762,109,5.68,19.67,18,20
931,32.82,501,83,6.46,19.67,18,22
932,19,824,72,4.92,19.67,18,16
933,30.52,373,44,6.23,19.67,19,21
934,32.24,316,0,6.41,19.67,17,21
935,13.82,589,935,4.19,19.72,15,16
936,29.94,658,814,6.17,19.72,18,18
937,27.64,880,758,5.93,19.72,19,20
938,18.42,413,709,4.84,19.72,17,16
939,16.7,383,634,4.61,19.72,16,17
940,27.06,346,632,5.87,19.72,16,21
941,14.39,870,513,4.28,19.72,16,16
942,13.24,866,488,4.11,19.72,15,15
943,14.97,710,421,4.37,19.72,16,15
944,28.79,523,327,6.05,19.72,18,21
945,31.09,762,268,6.29,19.72,19,20
946,32.82,502,237,6.46,19.72,19,21
947,16.7,824,215,4.61,19.72,16,16
948,28.21,373,206,5.99,19.72,18,21
949,28.21,317,154,5.99,19.72,19,21
950,29.94,868,144,6.17,19.72,19,19
951,21.3,594,99,5.21,19.72,18,17
952,29.94,907,69,6.17,19.72,19,20
953,29.94,865,49,6.17,19.72,20,20
954,17.85,413,925,4.77,19.77,16,16
955,23.03,347,851,5.42,19.77,16,21
956,17.85,384,849,4.77,19.77,16,17
957,14.39,871,731,4.28,19.77,16,15
958,13.24,867,708,4.11,19.77,15,15
959,14.97,711,638,4.37,19.77,16,15
960,27.64,524,547,5.93,19.77,16,21
961,33.97,763,490,6.58,19.77,18,20
962,31.09,502,454,6.29,19.77,17,22
963,24.18,374,431,5.55,19.77,17,21
964,18.42,825,411,4.84,19.77,17,16
965,27.64,317,373,5.93,19.77,16,22
966,33.4,867,358,6.52,19.77,18,20
967,19,594,326,4.92,19.77,17,18
968,32.82,907,283,6.46,19.77,18,20
969,36.27,865,258,6.8,19.77,19,21
970,17.27,695,128,4.69,19.77,17,16
971,31.67,890,81,6.35,19.77,19,19
972,19.58,695,76,4.99,19.77,18,16
973,30.52,787,37,6.23,19.77,20,20
974,14.39,867,940,4.28,19.81,16,16
975,14.97,711,868,4.37,19.81,16,16
976,25.91,525,778,5.74,19.81,17,21
977,26.49,763,724,5.81,19.81,18,20
978,28.79,503,682,6.05,19.81,16,21
979,25.91,375,668,5.74,19.81,16,21
980,19.58,825,618,4.99,19.81,17,16
981,25.91,318,602,5.74,19.81,16,21
982,32.82,867,584,6.46,19.81,18,21
983,16.12,595,566,4.53,19.81,16,17
984,24.18,908,509,5.55,19.81,18,18
985,40.58,866,478,7.19,19.81,18,21
986,18.42,696,333,4.84,19.81,17,16
987,14.97,696,318,4.37,19.81,15,17
988,29.94,890,313,6.17,19.81,18,19
989,29.94,787,261,6.17,19.81,18,21
990,17.85,719,191,4.77,19.81,18,15
991,26.49,769,137,5.81,19.81,18,20
992,20.15,580,48,5.07,19.81,18,16
993,21.88,765,930,5.28,19.86,16,19
994,21.3,506,880,5.21,19.86,16,18
995,20.15,376,874,5.07,19.86,16,20
996,27.64,319,800,5.93,19.86,16,21
997,16.7,826,799,4.61,19.86,16,16
998,32.24,868,780,6.41,19.86,19,20
999,14.39,597,774,4.28,19.86,16,16
1000,27.64,908,706,5.93,19.86,17,20
1001,35.12,866,669,6.69,19.86,18,21
1002,15.55,695,526,4.45,19.86,16,17
1003,28.21,890,515,5.99,19.86,17,20
1004,19,696,511,4.92,19.86,17,16
1005,50.28,787,453,8,19.86,20,21
1006,14.97,720,393,4.37,19.86,16,15
1007,32.24,769,342,6.41,19.86,19,20
1008,19.58,580,236,4.99,19.86,17,17
1009,18.42,569,153,4.84,19.86,17,17
1010,20.15,455,94,5.07,19.86,17,18
1011,33.4,911,29,6.52,19.86,19,20
1012,22.46,319,909,5.35,19.91,16,21
1013,19,826,898,4.92,19.91,17,16
1014,27.06,868,890,5.87,19.91,16,20
1015,13.82,597,890,4.19,19.91,15,16
1016,27.64,908,815,5.93,19.91,17,20
1017,27.64,867,774,5.93,19.91,19,20
1018,12.67,697,642,4.02,19.91,15,15
1019,27.06,891,625,5.87,19.91,18,19
1020,18.42,697,610,4.84,19.91,16,16
1021,32.24,787,561,6.41,19.91,18,21
1022,15.55,720,504,4.45,19.91,16,15
1023,35.12,769,456,6.69,19.91,18,21
1024,15.55,581,340,4.45,19.91,16,16
1025,17.85,569,268,4.77,19.91,16,17
1026,19,456,207,4.92,19.91,16,17
1027,27.64,913,138,5.93,19.91,19,18
1028,23.61,344,80,5.48,19.91,18,19
1029,29.36,867,929,6.11,19.94,20,21
1030,14.97,697,809,4.37,19.94,16,16
1031,23.61,891,788,5.48,19.94,18,19
1032,19.58,697,753,4.99,19.94,17,16
1033,34.55,788,716,6.63,19.94,19,21
1034,13.82,720,665,4.19,19.94,16,16
1035,29.36,770,622,6.11,19.94,18,20
1036,15.55,582,490,4.45,19.94,17,15
1037,19.58,570,434,4.99,19.94,16,18
1038,17.85,456,370,4.77,19.94,16,18
1039,32.82,912,298,6.46,19.94,19,20
1040,22.46,344,242,5.35,19.94,17,20
1041,29.94,734,119,6.17,19.94,19,21
1042,27.64,339,91,5.93,19.94,18,21
1043,25.91,654,70,5.74,19.94,18,20
1044,35.7,366,57,6.74,19.94,20,22
1045,29.94,571,29,6.17,19.94,20,20
1046,23.03,423,26,5.42,19.94,19,18
1047,17.27,698,928,4.69,20,17,16
1048,27.06,790,907,5.87,20,20,19
1049,13.82,721,862,4.19,20,16,15
1050,20.73,772,825,5.14,20,16,19
1051,16.7,583,673,4.61,20,17,15
1052,15.55,570,637,4.45,20,16,17
1053,17.27,457,569,4.69,20,16,17
1054,28.79,912,494,6.05,20,17,20
1055,19,345,439,4.92,20,16,18
1056,30.52,735,312,6.23,20,19,21
1057,27.64,340,290,5.93,20,17,21
1058,23.61,655,277,5.48,20,17,19
1059,35.7,367,250,6.74,20,18,22
1060,28.79,571,235,6.05,20,18,20
1061,18.42,424,228,4.84,20,17,17
1062,17.27,498,195,4.69,20,17,17
1063,29.94,634,169,6.17,20,20,21
1064,20.73,429,30,5.14,20,18,17
1065,21.3,617,27,5.21,20,18,16
1066,35.7,582,19,6.74,20,19,22
1067,16.12,583,866,4.53,20.03,16,15
1068,13.82,572,850,4.19,20.03,15,16
1069,13.82,458,779,4.19,20.03,15,17
1070,21.3,913,698,5.21,20.03,18,19
1071,16.7,346,645,4.61,20.03,15,18
1072,35.7,735,516,6.74,20.03,19,21
1073,25.91,340,500,5.74,20.03,16,21
1074,21.3,656,494,5.21,20.03,17,19
1075,24.76,572,452,5.61,20.03,16,20
1076,30.52,368,451,6.23,20.03,17,21
1077,16.12,424,440,4.53,20.03,15,18
1078,16.7,499,404,4.61,20.03,16,17
1079,32.24,635,372,6.41,20.03,19,21
1080,20.73,429,231,5.14,20.03,17,18
1081,16.12,618,217,4.53,20.03,16,16
1082,32.82,583,215,6.46,20.03,19,21
1083,31.09,923,165,6.29,20.03,19,20
1084,25.91,325,109,5.74,20.03,17,20
1085,22.46,528,93,5.35,20.03,17,19
1086,31.09,422,54,6.29,20.03,20,21
1087,24.18,316,13,5.55,20.03,18,20
1088,17.27,458,925,4.69,20.08,16,17
1089,25.91,913,841,5.74,20.08,18,20
1090,18.42,346,788,4.84,20.08,16,18
1091,36.27,735,659,6.8,20.08,18,21
1092,19.58,656,648,4.99,20.08,16,19
1093,25.91,341,645,5.74,20.08,16,21
1094,23.61,572,604,5.48,20.08,16,20
1095,28.21,370,591,5.99,20.08,17,20
1096,18.42,425,587,4.84,20.08,16,17
1097,14.97,500,550,4.37,20.08,16,16
1098,32.24,635,516,6.41,20.08,17,21
1099,17.27,430,372,4.69,20.08,16,17
1100,35.7,583,354,6.74,20.08,18,22
1101,16.12,619,348,4.53,20.08,17,15
1102,33.97,923,306,6.58,20.08,19,20
1103,25.91,326,253,5.74,20.08,18,20
1104,19.58,529,244,4.99,20.08,17,19
1105,28.79,422,203,6.05,20.08,19,21
1106,24.18,316,155,5.55,20.08,18,20
1107,18.42,375,128,4.84,20.08,18,18
1108,19.58,681,123,4.99,20.08,18,17
1109,18.42,620,22,4.84,20.08,17,17
1110,5.18,349,956,2.57,20.12,8,15
1111,32.82,736,826,6.46,20.12,18,21
1112,16.12,658,824,4.53,20.12,15,18
1113,24.76,341,815,5.61,20.12,16,21
1114,25.33,573,778,5.68,20.12,16,20
1115,16.12,425,758,4.53,20.12,16,18
1116,28.79,369,755,6.05,20.12,16,21
1117,14.97,500,719,4.37,20.12,16,17
1118,32.24,635,679,6.41,20.12,18,22
1119,15.55,431,535,4.45,20.12,16,17
1120,33.4,584,513,6.52,20.12,18,21
1121,18.42,619,500,4.84,20.12,17,16
1122,21.88,924,473,5.28,20.12,17,19
1123,20.15,327,423,5.07,20.12,16,19
1124,18.42,529,419,4.84,20.12,16,18
1125,29.36,423,376,6.11,20.12,18,21
1126,24.18,317,322,5.55,20.12,17,20
1127,15.55,681,298,4.45,20.12,16,17
1128,19.58,376,292,4.99,20.12,17,17
1129,16.7,621,185,4.61,20.12,17,16
1130,20.15,804,71,5.07,20.12,18,15
1131,10.94,169,5,3.73,20.12,15,16
1132,13.82,500,934,4.19,20.17,15,17
1133,30.52,636,890,6.23,20.17,18,21
1134,14.39,433,741,4.28,20.17,16,15
1135,33.4,584,715,6.52,20.17,17,22
1136,16.12,620,694,4.53,20.17,16,15
1137,25.91,924,682,5.74,20.17,18,20
1138,14.97,532,639,4.37,20.17,16,16
1139,20.15,327,637,5.07,20.17,16,20
1140,24.76,424,595,5.61,20.17,16,20
1141,19,318,533,4.92,20.17,16,18
1142,16.7,682,517,4.61,20.17,16,17
1143,18.42,377,500,4.84,20.17,16,17
1144,14.97,622,392,4.37,20.17,16,16
1145,17.27,803,288,4.69,20.17,18,17
1146,25.33,642,216,5.68,20.17,18,20
1147,9.79,170,110,3.53,20.17,14,15
1148,27.06,428,61,5.87,20.17,18,20
1149,21.3,763,6,5.21,20.17,18,17
1150,13.82,432,953,4.19,20.22,11,17
1151,21.3,587,924,5.21,20.22,17,17
1152,22.46,925,899,5.35,20.22,17,20
1153,17.27,620,893,4.69,20.22,16,16
1154,15.55,531,867,4.45,20.22,16,17
1155,18.42,328,857,4.84,20.22,15,18
1156,23.61,424,820,5.48,20.22,16,21
1157,16.7,319,750,4.61,20.22,15,17
1158,14.39,684,744,4.28,20.22,16,15
1159,15.55,377,713,4.45,20.22,16,17
1160,14.97,623,604,4.37,20.22,16,15
1161,16.12,805,513,4.53,20.22,16,17
1162,27.06,642,444,5.87,20.22,18,20
1163,24.76,429,290,5.61,20.22,17,20
1164,17.27,765,235,4.69,20.22,17,16
1165,24.76,532,95,5.61,20.22,19,19
1166,28.79,401,93,6.05,20.22,18,19
1167,31.67,746,81,6.35,20.22,20,19
1168,29.36,351,1,6.11,20.22,19,21
1169,31.09,911,0,6.29,20.22,15,18
1170,14.39,684,930,4.28,20.26,16,16
1171,19.58,319,926,4.99,20.26,16,18
1172,15.55,378,888,4.45,20.26,15,17
1173,15.55,624,778,4.45,20.26,16,15
1174,13.82,806,696,4.19,20.26,16,15
1175,24.76,643,634,5.61,20.26,16,20
1176,21.3,430,479,5.21,20.26,16,19
1177,16.12,766,424,4.53,20.26,16,17
1178,25.33,532,286,5.68,20.26,17,20
1179,37.07,399,265,6.87,20.26,20,22
1180,29.94,745,256,6.17,20.26,20,20
1181,29.94,352,184,6.17,20.26,18,21
1182,22.46,911,178,5.35,20.26,18,18
1183,20.15,905,116,5.07,20.26,18,16
1184,18.42,857,89,4.84,20.26,17,16
1185,13.24,624,890,4.11,20.31,16,15
1186,13.82,806,813,4.19,20.31,16,15
1187,24.18,643,754,5.55,20.31,16,20
1188,21.3,430,600,5.21,20.31,15,20
1189,15.55,766,544,4.45,20.31,16,16
1190,23.61,533,408,5.48,20.31,16,19
1191,31.67,400,377,6.35,20.31,19,21
1192,33.97,745,369,6.58,20.31,19,21
1193,30.52,352,302,6.23,20.31,17,21
1194,25.33,912,294,5.68,20.31,18,18
1195,20.15,905,230,5.07,20.31,18,16
1196,19,857,207,4.92,20.31,17,16
1197,21.88,566,17,5.28,20.31,18,18
1198,13.82,767,944,4.19,20.41,15,16
1199,17.27,534,811,4.69,20.41,15,18
1200,30.52,401,750,6.23,20.41,17,21
1201,49.04,746,743,7.9,20.41,20,21
1202,27.64,353,692,5.93,20.41,16,21
1203,14.97,913,683,4.37,20.41,16,16
1204,15.55,906,612,4.45,20.41,16,16
1205,16.12,859,600,4.53,20.41,16,15
1206,17.85,568,417,4.77,20.41,16,17
1207,16.12,865,306,4.53,20.41,16,16
1208,37.07,794,220,6.87,20.41,19,20
1209,20.15,619,45,5.07,20.41,18,17
1210,29.36,423,22,6.11,20.41,19,20
1211,22.46,396,20,5.35,20.41,18,19
1212,28.21,401,948,5.99,20.45,16,22
1213,30.52,746,943,6.23,20.45,19,21
1214,23.03,354,900,5.42,20.45,16,21
1215,17.27,913,890,4.69,20.45,16,18
1216,14.97,907,815,4.37,20.45,16,15
1217,17.85,859,810,4.77,20.45,16,16
1218,16.7,568,630,4.61,20.45,16,17
1219,15.55,866,503,4.45,20.45,16,16
1220,37.07,794,425,6.87,20.45,19,21
1221,16.7,620,250,4.61,20.45,16,16
1222,26.49,423,237,5.81,20.45,18,21
1223,20.73,397,220,5.14,20.45,17,18
1224,27.06,614,208,5.87,20.45,18,20
1225,25.91,741,163,5.74,20.45,18,17
1226,33.97,781,62,6.58,20.45,20,19
1227,12.67,907,949,4.02,20.48,15,15
1228,16.7,859,948,4.61,20.48,16,16
1229,14.39,570,771,4.28,20.48,15,16
1230,16.12,866,633,4.53,20.48,16,16
1231,33.97,794,560,6.58,20.48,19,21
1232,15.55,621,384,4.45,20.48,16,16
1233,25.91,424,380,5.74,20.48,16,20
1234,16.12,398,353,4.53,20.48,16,17
1235,21.3,615,351,5.21,20.48,18,19
1236,27.06,741,279,5.87,20.48,18,18
1237,31.67,781,203,6.35,20.48,19,20
1238,32.82,640,63,6.46,20.48,19,21
1239,15.55,867,815,4.45,20.53,16,15
1240,27.64,795,750,5.93,20.53,18,20
1241,22.46,425,578,5.35,20.53,15,20
1242,14.39,622,571,4.28,20.53,16,15
1243,18.42,615,551,4.84,20.53,16,18
1244,19,398,537,4.92,20.53,16,17
1245,28.21,742,442,5.99,20.53,18,17
1246,29.94,782,398,6.17,20.53,18,19
1247,32.24,640,240,6.41,20.53,18,21
1248,27.64,907,128,5.93,20.53,18,19
1249,19.58,786,80,4.99,20.53,18,16
1250,21.88,647,2,5.28,20.53,18,16
1251,18.42,425,818,4.84,20.58,16,18
1252,35.7,616,792,6.74,20.58,22,22
1253,17.27,399,760,4.69,20.58,16,17
1254,29.94,742,640,6.17,20.58,18,18
1255,29.94,782,635,6.17,20.58,18,20
1256,31.09,641,454,6.29,20.58,18,21
